Date,r50,r85,r87,r97,r140,r148,r140148,r150,r170,r190,r211,r213
12/8/2009,27.59,13.8,14.407,24.81,106.97,26.304,133.274,148.14,157.65,171.04,44.14,45.14
12/9/2009,29.11,16.33,16.866,24.31,117.75,29.422,147.172,160.26,169.22,180.91,45.12,46.17
12/10/2009,26.24,15.67,16.266,22.51,113.88,28.193,142.073,157.78,166.61,179.18,42.17,43.05
12/11/2009,24.65,14.78,15.35,21.58,109.28,26.932,136.212,152.3,160.86,174.15,40.26,41.1
12/12/2009,23.31,13.95,14.493,20.71,104.51,25.742,130.252,145.6,153.94,168.05,38.45,39.25
12/13/2009,22.16,13.18,13.696,19.88,99.75,24.612,124.362,139.14,147.15,160.81,36.74,37.5
12/14/2009,21.25,12.57,13.055,19.12,95.45,23.64,119.09,134.36,142.01,154.95,35.2,35.94
12/15/2009,20.28,11.92,12.395,18.34,90.96,22.622,113.582,128.99,136.44,149.2,33.6,34.3
12/16/2009,19.43,11.3,11.753,17.63,86.94,21.761,108.701,123.7,130.87,143.18,32.12,32.79
12/17/2009,18.64,10.75,11.175,16.95,83.84,20.99,104.83,119.39,126.28,138.09,30.74,31.39
12/18/2009,17.9,10.23,10.645,16.32,80.85,20.25,101.1,115.66,122.31,133.68,29.47,30.08
12/19/2009,17.48,9.88,10.282,15.84,78.15,19.602,97.752,111.42,117.97,129.32,28.51,29.11
12/20/2009,17.15,9.85,10.202,15.31,77.5,19.583,97.083,109.88,116.16,126.81,27.82,28.41
12/21/2009,16.47,9.85,10.207,14.68,75.8,19.165,94.965,108.2,114.25,123.78,26.78,27.33
12/22/2009,17,10.58,10.911,14.43,77.21,19.712,96.922,110.14,115.98,123.94,26.61,27.17
12/23/2009,16.1,10.29,10.64,13.71,75.38,19.159,94.539,108.09,113.84,121.83,25.62,26.14
12/24/2009,19.1,13.05,13.31,14.16,85.34,22.309,107.649,118,123.65,130.63,28.02,28.62
12/25/2009,20.55,16.44,16.713,13.65,98.64,25.803,124.443,134.77,140.15,146.22,30.27,30.88
12/26/2009,17.98,16.39,16.78,12.39,98.57,25.126,123.696,136.73,142.1,149.59,28.5,28.99
12/27/2009,16.19,15.1,15.479,11.85,94.41,23.563,117.973,131.41,136.68,144.39,26.96,27.42
12/28/2009,14.78,13.77,14.132,11.39,88.97,21.977,110.947,125.53,130.56,137.89,25.4,25.84
12/29/2009,13.76,12.6,12.934,11.02,84.35,20.672,105.022,119.5,124.42,131.61,24.03,24.45
12/30/2009,13.13,11.73,12.048,10.71,80.71,19.663,100.373,114.44,119.21,126.08,22.96,23.37
12/31/2009,12.45,10.95,11.249,10.33,77.17,18.726,95.896,109.72,114.38,121.13,21.88,22.27
1/1/2010,11.83,10.08,10.368,9.97,73.12,17.669,90.789,103.56,108,114.76,20.7,21.08
1/2/2010,11.32,9.31,9.5845,9.66,69.29,16.716,86.006,98.48,102.7,108.95,19.67,20.03
1/3/2010,10.88,8.65,8.9064,9.35,65.7,15.856,81.556,94.12,98.23,104.23,18.72,19.07
1/4/2010,10.46,8.05,8.2994,9.06,62.32,15.055,77.375,90.38,94.43,100.11,17.88,18.21
1/5/2010,10.08,7.55,7.778,8.78,59.48,14.333,73.813,86.87,90.8,96.33,17.16,17.48
1/6/2010,9.86,7.12,7.3601,8.53,56.99,13.793,70.783,84.41,88.33,93.83,16.61,16.91
1/7/2010,10.06,7.24,7.4352,8.42,56.65,13.907,70.557,82.83,86.52,91.66,16.41,16.72
1/8/2010,9.48,6.98,7.1954,8.03,54.57,13.451,68.021,80.63,84.23,89.16,15.66,15.96
1/9/2010,9.06,6.58,6.7839,7.76,52.08,12.867,64.947,77.08,80.67,85.7,15.01,15.3
1/10/2010,8.7,6.27,6.4653,7.52,49.72,12.326,62.046,73.79,77.24,82.05,14.42,14.7
1/11/2010,8.36,6,6.1852,7.3,47.42,11.803,59.223,71.54,74.8,79.24,13.85,14.11
1/12/2010,8.07,5.75,5.9285,7.09,45.26,11.314,56.574,69.21,72.44,76.85,13.31,13.57
1/13/2010,7.79,5.51,5.6861,6.89,43.21,10.849,54.059,66.8,69.96,74.25,12.8,13.05
1/14/2010,7.53,5.29,5.4534,6.69,41.28,10.408,51.688,64.6,67.65,71.79,12.31,12.55
1/15/2010,7.31,5.08,5.2398,6.51,39.57,10.002,49.572,62.34,65.34,69.4,11.86,12.09
1/16/2010,7.09,4.88,5.0369,6.32,38.13,9.615,47.745,59.92,62.87,66.87,11.43,11.66
1/17/2010,6.89,4.69,4.8389,6.14,36.74,9.2411,45.9811,57.75,60.61,64.66,11.02,11.24
1/18/2010,6.69,4.51,4.6535,5.97,35.41,8.8906,44.3006,56.56,59.23,62.87,10.64,10.85
1/19/2010,6.51,4.34,4.477,5.81,34.14,8.5579,42.6979,55.43,58.09,61.69,10.28,10.49
1/20/2010,6.33,4.17,4.3105,5.65,32.92,8.2417,41.1617,53.96,56.58,60.19,9.94,10.14
1/21/2010,6.34,4.05,4.2392,5.77,31.92,7.9616,39.8816,52.41,55.23,58.91,9.92,10.08
1/22/2010,7.17,4.06,4.4998,7.19,31.57,7.8322,39.4022,51.98,55,59.27,10.62,10.75
1/23/2010,10.8,4.83,5.9178,11.6,34.66,8.7832,43.4432,55.55,59.6,65.77,13.83,13.84
1/24/2010,9.03,5.45,5.9862,9.31,38.68,9.8745,48.5545,60.48,63.43,70.64,13.23,13.58
1/25/2010,7.93,5.19,5.6223,7.25,39.76,9.7071,49.4671,61.8,64.42,69.17,11.35,11.57
1/26/2010,6.54,4.88,5.0429,5.58,40.01,9.4093,49.4193,61.96,64.25,68.2,10.02,10.28
1/27/2010,5.89,4.52,4.6477,4.71,39.16,8.9222,48.0822,60.91,63.13,66.19,9.04,9.22
1/28/2010,5.61,4.28,4.4005,4.56,38.01,8.4802,46.4902,59.24,61.47,64.6,8.62,8.79
1/29/2010,5.38,4.09,4.1989,4.44,36.7,8.0833,44.7833,57.53,59.7,62.73,8.29,8.45
1/30/2010,5.18,3.93,4.0408,4.33,35.31,7.7296,43.0396,55.43,57.62,60.74,8.01,8.16
1/31/2010,5.03,3.8,3.9045,4.23,33.87,7.4127,41.2827,53.17,55.31,58.4,7.8,7.95
2/1/2010,5.22,3.83,3.9256,4.21,33.37,7.4436,40.8136,52.63,54.75,57.24,7.87,8.01
2/2/2010,5.38,4.19,4.2698,4.15,34.2,7.8345,42.0345,54.4,56.52,58.77,8.23,8.37
2/3/2010,5.03,4.07,4.1646,3.93,32.87,7.4821,40.3521,53.17,55.32,57.99,7.87,8.02
2/4/2010,5.32,3.94,4.2016,4.55,31.54,7.2321,38.7721,51.49,53.85,56.62,7.91,7.99
2/5/2010,5.92,3.92,4.3288,5.8,30.35,7.1197,37.4697,50.19,52.88,56.37,8.63,8.7
2/6/2010,6.52,3.89,4.351,6.86,29.31,7.0986,36.4086,48.84,52.28,57.1,10.45,10.59
2/7/2010,7.25,4.27,4.511,7.2,30.41,7.7373,38.1473,48.85,52.6,58.12,11.51,11.72
2/8/2010,8.11,5.72,5.8061,6.55,35.53,9.5671,45.0971,55.66,59.26,63.83,13.07,13.35
2/9/2010,7.32,6.28,6.4097,5.71,38.02,10.354,48.374,60.01,63.44,67.48,12.45,12.69
2/10/2010,6.65,5.92,6.0842,5.38,37.34,10.038,47.378,59.85,63.28,67.55,11.8,12.03
2/11/2010,6.3,5.52,5.6796,5.23,36.63,9.8002,46.4302,58.99,62.35,66.55,11.34,11.56
2/12/2010,5.97,5.3,5.4354,5.08,35.94,9.6148,45.5548,58.39,61.67,65.76,10.94,11.14
2/13/2010,5.65,5.04,5.1807,4.93,34.79,9.3016,44.0916,56.31,59.65,64.12,10.5,10.7
2/14/2010,5.49,4.86,4.986,4.83,33.79,9.0719,42.8619,54.34,57.13,61.54,10.2,10.39
2/15/2010,5.56,4.97,5.0891,4.77,33.75,9.1756,42.9256,54.73,57.68,61.18,10.31,10.51
2/16/2010,5.17,4.7,4.8247,4.55,32.38,8.7907,41.1707,53.75,56.76,60.54,9.78,9.98
2/17/2010,4.89,4.44,4.5617,4.42,31.07,8.4413,39.5113,52.07,55.04,58.92,9.36,9.54
2/18/2010,4.66,4.21,4.3295,4.31,29.82,8.1302,37.9502,50.47,53.37,57.13,8.98,9.16
2/19/2010,4.46,4.01,4.1219,4.21,28.6,7.8336,36.4336,48.77,51.62,55.34,8.62,8.79
2/20/2010,4.67,3.87,4.0993,4.63,27.58,7.5837,35.1637,46.87,49.89,53.65,8.55,8.67
2/21/2010,4.84,3.75,4.0112,5.14,26.81,7.3707,34.1807,45.6,48.76,52.89,8.93,9.05
2/22/2010,5.82,3.83,4.0887,6.06,26.24,7.2983,33.5383,45.83,49.72,54.37,11.11,11.21
2/23/2010,7.61,4.25,4.5091,7.87,25.87,7.3483,33.2183,46,51.11,57.39,14.83,15.05
2/24/2010,8.56,4.75,4.915,8.94,25.63,7.5143,33.1443,46.02,51.71,59.38,17.35,17.77
2/25/2010,8.28,4.74,4.9382,8.47,25.41,7.6881,33.0981,46.01,51.56,58.84,16.79,17.21
2/26/2010,8.47,4.65,4.9484,8.64,25.39,7.8371,33.2271,45.69,51.52,58.71,16.86,17.2
2/27/2010,9.35,4.77,5.0994,9.47,25.62,8.0725,33.6925,45.81,52.38,60.67,19.42,19.78
2/28/2010,12.41,5.41,5.857,12.45,26.17,8.4819,34.6519,47.15,55.18,64.98,24.24,24.62
3/1/2010,17.59,6.7,7.2944,18.27,27.42,9.2693,36.6893,50.35,60.88,74.17,32.69,33.17
3/2/2010,24.2,8.76,9.4695,25.12,29.66,10.53,40.19,54.92,68.55,86.18,43.86,44.63
3/3/2010,32.39,11.28,12.204,33.48,33.19,12.067,45.257,60.86,77.43,98.42,57.23,58.14
3/4/2010,43.51,14.99,15.686,42.6,38.19,14.317,52.507,69.73,91.55,116.91,75.56,76.83
3/5/2010,60.3,20.41,21.424,59.14,45.62,18.112,63.732,82.6,112.19,145.81,103.41,105.02
3/6/2010,85.24,28.4,30.057,84.28,57.74,23.979,81.719,103.16,143.37,188.43,142.49,144.66
3/7/2010,115.46,40.25,42.915,112.28,86.77,36.791,123.561,144.42,195.72,260.59,189.41,193.57
3/8/2010,131.29,47.53,50.076,122.1,122.39,50.223,172.613,193.31,248.81,321.48,209.29,213.42
3/9/2010,165.31,59.54,63.255,153.37,164.76,65.824,230.584,259.56,326.18,411.1,250.69,255.62
3/10/2010,203.58,77.45,82.086,182.48,231.79,90.154,321.944,363.32,441.52,549.28,286.67,293.96
3/11/2010,214.14,84.11,88.99,196.84,317.75,114.39,432.14,480.78,565.26,671.76,305.85,311.69
3/12/2010,234.41,94.68,99.214,219.34,401.71,146.58,548.29,599.95,697.44,825.74,343.27,350.4
3/13/2010,247.65,100.96,105.91,236.03,465.85,172.33,638.18,698.68,807.14,947.25,377.03,384.39
3/14/2010,275.94,111.58,116.94,270.43,526.06,200.39,726.45,799.28,927.84,1091.3,435.67,443.28
3/15/2010,342.55,134.8,141.24,345.03,593.55,238.12,831.67,916.97,1084,1291.9,549.87,558.5
3/16/2010,414.67,163,171.19,414.28,689.86,291.62,981.48,1071,1273.5,1539.1,678.37,692.78
3/17/2010,438.94,179.75,188.12,432.98,813.33,338.39,1151.72,1243.4,1456,1736.6,732.03,745.31
3/18/2010,479.87,203.64,212.91,455.75,960.97,373.37,1334.34,1425.4,1644.6,1940.7,851.98,869.68
3/19/2010,463.46,207.04,216.29,428.65,1087.9,395.22,1483.12,1572.2,1777.6,2062.2,868.4,889.08
3/20/2010,416.31,195.96,204.51,382.83,1159.6,391.73,1551.33,1638.5,1823,2085.9,801.1,820.66
3/21/2010,369.28,181.46,189.18,339.39,1172.2,373.34,1545.54,1630,1795,2032.4,725.43,743.25
3/22/2010,327.31,165.76,172.71,301.69,1142.9,353.56,1496.46,1577.5,1724.6,1937.8,646.51,662.28
3/23/2010,290.41,150.37,156.59,269.08,1087,331.48,1418.48,1495.4,1626.8,1819,575.94,589.84
3/24/2010,257.99,135.78,141.38,240.56,1015.5,307.43,1322.93,1395.2,1512.7,1685.9,513.33,525.57
3/25/2010,230.01,122.13,127.16,215.96,936.22,282.82,1219.04,1286.3,1391.6,1547.9,458.38,469.2
3/26/2010,205.12,109.4,113.92,193.82,855.63,258.77,1114.4,1178.3,1272.7,1413.4,410.65,420.13
3/27/2010,185.03,99.29,103.33,175.76,788.3,236.57,1024.87,1081.6,1166.6,1294.1,373.27,381.68
3/28/2010,170.18,92.33,96.042,163.08,737.41,217.46,954.87,1008,1085.8,1203.2,344.78,352.38
3/29/2010,153.22,83.77,87.128,147.96,682.79,197.91,880.7,931.24,1002.3,1108.9,311.96,318.87
3/30/2010,136.96,75.1,78.158,133.42,627.42,178.94,806.36,853.65,917.99,1014.7,280.07,286.23
3/31/2010,123.36,67.38,70.105,121.28,572.21,161.03,733.24,777.24,835.81,923.55,251.81,257.33
4/1/2010,111.95,61.17,63.645,113.43,521.51,145.49,667,708.51,762.05,842.05,227.77,232.76
4/2/2010,104.24,56.21,58.522,106.09,480.39,133.93,614.32,652.58,702.13,775.58,208.78,213.35
4/3/2010,96.62,52.11,54.236,98.74,443.95,124.24,568.19,606.23,652.57,721.7,190.38,194.56
4/4/2010,87.95,46.82,48.782,87.88,404.89,112.92,517.81,553.29,595.81,660.67,171.97,175.73
4/5/2010,81.22,42.74,44.518,80.76,370.04,104.15,474.19,508.12,547.35,606.66,157.32,160.75
4/6/2010,83.81,42.16,44.205,83.82,345.83,100.56,446.39,477.94,514.89,569.67,148.53,151.65
4/7/2010,84.44,42.21,44.038,84.39,325.06,97.009,422.069,452.65,487.82,540.41,143.65,146.73
4/8/2010,78.06,38.9,40.614,77.94,303.51,92.047,395.557,424.43,457.02,505.39,132.82,135.72
4/9/2010,71.64,35.53,37.105,71.6,283.48,87.025,370.505,398.63,428.71,473.36,121.93,124.58
4/10/2010,66.14,32.42,33.88,66.22,264.29,81.955,346.245,371.87,400.2,442.76,112.61,115.06
4/11/2010,60.72,29.47,30.834,61.24,249.5,76.837,326.337,349.79,375.99,415.49,103.7,105.91
4/12/2010,57.62,27.55,28.781,57.44,237.49,72.502,309.992,335.78,362.56,402.11,103.52,105.34
4/13/2010,57.04,27.6,28.733,55.38,228.6,69.362,297.962,323.71,351.67,395.49,110.41,112.92
4/14/2010,52.42,25.33,26.576,51.56,214.74,64.531,279.271,303.22,328.55,366.7,97.92,100.03
4/15/2010,55.08,25.07,26.287,56,203.92,61.026,264.946,288.05,312.37,348.42,92.84,94.77
4/16/2010,50.92,22.89,23.985,52.24,191.28,56.82,248.1,270.51,293.31,327.25,86,87.84
4/17/2010,47.25,20.74,21.757,48.7,179.72,52.994,232.714,253.72,275.03,306.82,79.64,81.35
4/18/2010,44.01,18.96,19.894,45.43,169,49.566,218.566,239.68,259.59,289.28,73.88,75.48
4/19/2010,41.11,17.43,18.305,42.45,158.93,46.426,205.356,226.86,245.45,273.83,68.69,70.17
4/20/2010,38.31,15.98,16.826,39.66,149.33,43.482,192.812,214.16,231.64,259.28,63.43,64.82
4/21/2010,35.56,14.52,15.305,36.95,139.82,40.534,180.354,201.21,217.6,243.68,58.65,59.92
4/22/2010,33.24,13.2,13.919,34.62,130.61,37.716,168.326,188.77,204.16,227.8,54.63,55.81
4/23/2010,32.26,12.45,13.181,33.25,123.07,35.544,158.614,178.33,193.4,214.87,53.74,54.64
4/24/2010,35.96,13.71,14.443,36.56,121.39,35.915,157.305,175.12,191.78,215.2,63.08,64.36
4/25/2010,35.12,14.01,14.703,35.37,117.34,35.475,152.815,170.41,186.67,209.95,62.29,63.63
4/26/2010,36.52,14.53,15.36,36.26,115.13,35.118,150.248,168.25,183.36,204.73,62.92,64.33
4/27/2010,35.53,14.54,15.256,35.35,110.93,33.519,144.449,163.06,177.28,197.71,58.28,59.59
4/28/2010,32.87,13.19,13.867,32.95,105.04,31.482,136.522,154.82,168.13,187.25,53.98,55.17
4/29/2010,30.62,12.04,12.676,30.88,98.76,29.736,128.496,146.92,159.45,177.22,50.1,51.18
4/30/2010,47.77,17.46,18.92,48.46,116.06,35.303,151.363,167.94,188.41,214.46,82.94,83.98
5/1/2010,42.2,18.34,19.201,42.33,116.65,35.701,152.351,171.28,190.78,218.72,77.48,79.35
5/2/2010,39.36,16.7,17.549,39.62,112.94,34.173,147.113,165.4,183.78,209.73,71.82,73.51
5/3/2010,37.24,15.34,16.148,37.54,109.48,33.027,142.507,161.28,178.49,202.5,67.36,68.93
5/4/2010,35.04,14.18,15.016,35.35,106.19,32.118,138.308,156.94,173.24,196.1,62.66,64.11
5/5/2010,34.76,13.7,14.447,35.42,103.9,31.645,135.545,154.06,170.01,192.38,60.5,61.88
5/6/2010,33.84,13.02,13.959,34.3,100.19,30.849,131.039,149.34,164.75,186.01,57.8,59.08
5/7/2010,59.12,20.64,22.622,60.48,117.31,36.944,154.254,170.18,192.77,219.82,88.33,89.51
5/8/2010,62.72,25.16,26.512,63.93,129.67,42.061,171.731,189.46,214.41,248.03,92.37,94.6
5/9/2010,58.33,23.83,25.117,59.26,134.86,43.331,178.191,195.68,219.37,251.75,86.67,88.75
5/10/2010,55.11,22.51,23.806,55.68,138.93,44.119,183.049,202.2,225.14,254.74,83.01,84.69
5/11/2010,77.55,31.63,33.215,76.94,167.12,55.522,222.642,242.42,277.9,328.26,139.72,141.66
5/12/2010,73.59,33.52,34.981,71.28,177.16,60.056,237.216,262.19,297.5,348.76,143.1,146.46
5/13/2010,79.2,37.14,38.579,73.01,193.27,66.558,259.828,287.42,330.68,391.18,175.9,178.98
5/14/2010,73.64,36.47,37.903,67.5,197.12,68.834,265.954,292.55,333.42,392.71,168.36,172.47
5/15/2010,67.58,33.39,34.734,63.22,195.98,68.71,264.69,289.44,327.01,381.53,153.66,157.35
5/16/2010,62.93,30.96,32.233,59.85,193.66,68.116,261.776,285.9,320.53,370.94,141.79,145.16
5/17/2010,57.88,28.68,29.878,55.86,189.82,66.844,256.664,280.79,312.64,359.22,129.82,132.88
5/18/2010,53.34,26.35,27.445,52.32,183.24,64.526,247.766,271.29,300.81,344,119.04,121.79
5/19/2010,48.96,24.1,25.119,48.99,174.92,61.573,236.493,259.33,286.72,326.77,109.15,111.64
5/20/2010,45.09,21.8,22.735,46.01,165.18,58.159,223.339,246.38,271.83,307.96,99.96,102.25
5/21/2010,43.24,20.47,21.345,41.94,157.41,55.71,213.12,235.62,259.78,293.58,94.55,96.71
5/22/2010,39.83,19.05,19.887,38.15,150.02,53.294,203.314,224.96,247.42,279,86.76,88.76
5/23/2010,36.52,17.08,17.862,35.4,139.52,49.54,189.06,210.11,231.03,261.58,79.38,81.16
5/24/2010,33.78,15.08,15.824,33.22,128.18,45.544,173.724,195.38,214.91,243.27,73.19,74.82
5/25/2010,31.86,13.38,14.06,31.49,117.77,42.128,159.898,180.91,199.51,226.36,68.39,69.86
5/26/2010,31.75,12.92,13.544,30.09,110.6,40.231,150.831,171.19,189.17,215.35,67.07,68.55
5/27/2010,29.41,11.9,12.473,28.04,100.75,37.149,137.899,158.06,175.04,199.74,62.2,63.58
5/28/2010,27.67,10.89,11.431,26.55,91.94,34.37,126.31,145.82,161.88,185.11,58.13,59.44
5/29/2010,25.86,9.84,10.351,24.97,84.5,31.887,116.387,133.58,148.68,170.61,53.93,55.15
5/30/2010,27.37,9.33,10.448,26.56,79.82,30.492,110.312,125.78,140.92,160.43,52.16,53.02
5/31/2010,35.72,12.11,13.029,36.8,86.44,33.736,120.176,135.52,154.14,180.95,66.46,67.9
6/1/2010,34.17,11.9,12.837,33.65,86.81,33.903,120.713,136.41,154.37,178.2,62.83,64.15
6/2/2010,37.39,13.67,14.36,36.26,94.44,37.654,132.094,148.37,167.2,192.37,65.73,67.26
6/3/2010,34.65,13.14,13.856,33.48,92.38,37.165,129.545,147.56,165.72,190.66,61.46,62.89
6/4/2010,59.39,20.85,22.859,58.31,115.63,46.333,161.963,176.54,203.13,236.49,94.58,95.9
6/5/2010,60.36,23.81,25.467,57.98,124.56,50.076,174.636,190.33,216.7,252.38,94.01,96.17
6/6/2010,60.61,24.81,26.081,58.95,134.51,53.29,187.8,204.37,229.64,264.28,89.77,91.97
6/7/2010,55.51,22.66,23.817,54.03,136.57,52.979,189.549,207.85,231.77,264.37,83.63,85.59
6/8/2010,64.12,25.96,27.654,62.93,153.71,59.065,212.775,229.76,258.21,298.06,99.86,101.79
6/9/2010,57.53,25.17,26.462,56.17,159.04,60.723,219.763,241.18,270.64,312.22,99.65,101.85
6/10/2010,77.97,30.86,33.064,75.61,171.93,65.231,237.161,258.9,293.6,340.94,121.23,122.89
6/11/2010,106.45,46.31,48.236,95.09,199.04,75.789,274.829,300.6,343.81,405.05,162.19,165.16
6/12/2010,105.28,47.88,49.92,91.9,215.9,81.396,297.296,320.93,363.54,425.46,167.48,171.55
6/13/2010,96.59,45.43,47.394,84.17,229.88,84.615,314.495,337.57,376.67,433.65,155.1,158.9
6/14/2010,94.95,44.96,47.072,84.01,243.54,87.492,331.032,356.15,394,448.74,150.04,153.37
6/15/2010,91.81,45.28,47.155,81.63,253.9,89.691,343.591,369.33,406.91,462.26,145.2,148.65
6/16/2010,82.36,41.28,43.011,74.29,253.54,88.027,341.567,366.5,401.26,452.44,132.56,135.66
6/17/2010,108.18,41.99,47.933,125.01,250.77,85.858,336.628,359.28,391.4,438.51,123.7,126.23
6/18/2010,290.53,77.32,82.833,349.17,288.73,89.569,378.299,391.48,420.29,459.74,126.65,129.61
6/19/2010,243.01,69.14,74.47,279.84,369.03,87.067,456.097,463.17,488.86,520.24,116,118.67
6/20/2010,205.89,60.55,65.236,233.3,432.33,84.456,516.786,528.38,553.39,584.33,108.14,110.62
6/21/2010,173.11,52.79,56.726,193.87,463.13,81.916,545.046,563.25,587.87,619.96,101.89,104.24
6/22/2010,145.65,46.32,49.811,162.9,467.17,79.096,546.266,570.63,595.21,627.96,95.5,97.45
6/23/2010,166.58,55.32,59.854,180.25,505.4,89.129,594.529,618.38,652.29,700.41,138.39,140.72
6/24/2010,142.71,52.81,56.127,151.54,494.39,89.884,584.274,612.36,644.21,690.52,127.97,131
6/25/2010,132.7,48.66,53.298,142.37,476.23,89.93,566.16,594.7,627.48,670.7,124.72,126.41
6/26/2010,152.29,58.28,62.413,156.82,501.77,103.53,605.3,633.27,670.8,725.76,175.07,178.44
6/27/2010,316.07,109.07,114.58,331.45,553.31,144.54,697.85,728.24,800.55,893.7,340.18,343.6
6/28/2010,281.28,104.35,110.09,279.23,603.61,171.07,774.68,802.5,867.75,957.76,322.54,330.86
6/29/2010,238.43,92.78,97.778,234.5,639.78,180.36,820.14,850.22,908,989.16,281.36,288.51
6/30/2010,200.79,82.08,86.396,197.66,644.51,178.4,822.91,855.29,906.81,980.72,245.21,251.29
7/1/2010,169.87,72.3,76.088,168.5,623.45,169.45,792.9,826.41,873.17,940.43,214.6,219.8
7/2/2010,144.73,64.05,67.315,145.23,586.63,157.07,743.7,776.71,818.94,880.23,188.39,192.88
7/3/2010,124.55,56.34,59.235,126.05,541.83,143.08,684.91,715.83,754.15,810,166.05,169.96
7/4/2010,118.02,53.49,56.465,119.04,512.28,136.35,648.63,678.94,718.12,775.14,162.98,166.44
7/5/2010,106.64,51.86,54.383,106.44,484.49,129.85,614.34,645.03,682.04,736.71,153.85,157.52
7/6/2010,94.37,46.64,48.946,94.43,445.07,118.2,563.27,595.34,628.76,679.76,137.85,141.06
7/7/2010,87.17,42.45,44.899,88.39,406.56,107.5,514.06,544.2,575.06,622.08,125.79,128.65
7/8/2010,80.1,38.86,40.923,82.26,373.06,100.97,474.03,502.69,531.06,574.08,114.53,117.15
7/9/2010,71.75,34.37,36.197,74.34,337.05,94.098,431.148,458.42,484.75,524.55,104.27,106.61
7/10/2010,67.05,31.07,33.088,71.33,307.69,88.719,396.409,420.21,444.6,480.94,95.52,97.66
7/11/2010,81.41,34.28,37.507,88.03,303.88,89.255,393.135,413.33,439.65,477.11,105.68,107.57
7/12/2010,78.36,34.99,37.114,83.98,298.55,88.9,387.45,410.84,436,473.58,105.21,107.71
7/13/2010,71.15,31.47,33.414,76.63,279.46,83.992,363.452,387.03,410.81,445.48,96.73,98.93
7/14/2010,71.61,29.66,32.565,78.54,264.34,80.063,344.403,367,390.47,422.91,93.27,94.89
7/15/2010,76.9,32.92,35.032,82.35,266.81,80.221,347.031,369.24,392.96,429.37,99.41,101.9
7/16/2010,67.66,29.13,30.991,72.81,256.08,75.733,331.813,354.13,376.68,408.77,97.41,98.81
7/17/2010,62.73,27.28,28.987,67.78,250.19,73.588,323.778,344.25,368.09,404.16,109.97,112.89
7/18/2010,59.03,25.89,27.664,65.22,248.19,74.721,322.911,340.93,362.83,393.8,100.56,102.9
7/19/2010,55.17,23.97,25.651,61.3,233.4,70.81,304.21,324.68,345.9,375.83,93.53,95.66
7/20/2010,50.66,21.86,23.312,56.34,219.43,67.075,286.505,306.87,327.05,355.52,87.41,89.41
7/21/2010,46.98,19.91,21.236,52.45,205.24,63.262,268.502,290.25,309.25,335.96,81.6,83.47
7/22/2010,82.06,32.96,36.182,83.87,235.47,76.976,312.446,341.81,377.98,436.02,181.02,182.27
7/23/2010,72.84,35.79,37.642,70.04,243.02,81.383,324.403,351.04,385.78,439.41,187.88,192.55
7/24/2010,92.31,42.76,45.783,89.87,260.19,89.2,349.39,376.5,419.36,481.21,207.79,211.93
7/25/2010,82.58,41.4,43.514,78.05,259.73,90.718,350.448,375.68,414.61,472.61,190.5,195.2
7/26/2010,74.48,37.51,39.46,71.29,254.69,89.694,344.384,370.14,405.06,456.63,169.92,174.05
7/27/2010,69.56,34.23,36.787,68,247.99,87.762,335.752,364.6,397.05,442.52,153.31,156.71
7/28/2010,154.66,67.48,71.309,146.91,323.46,120.16,443.62,469.68,523.06,596.26,254.23,257.77
7/29/2010,139.38,69.45,72.846,124.86,346.15,137.21,483.36,510.59,558,625.98,234.26,239.99
7/30/2010,135.28,68.34,72.099,122.74,376.35,149.47,525.82,553.75,600.84,667.43,226.99,232.16
7/31/2010,117.74,63.36,66.34,107.46,386.84,150.29,537.13,565.72,608.79,672.48,206.31,211.3
8/1/2010,102.23,56.75,59.416,95,380.01,143.8,523.81,552.82,591.8,650.26,184.42,188.84
8/2/2010,90.87,51.62,53.937,85.1,370.81,137.16,507.97,539.85,579.1,637.55,174.14,178.09
8/3/2010,80.28,47.48,49.643,75.92,354.3,127.73,482.03,513.92,550.47,607.42,160.19,164.01
8/4/2010,71.23,42.12,44.061,68.36,328.87,115.83,444.7,475.87,509.39,560.9,144.28,147.66
8/5/2010,63.69,37.39,39.116,62.22,300.91,104.98,405.89,435.53,466.35,513.64,130.87,133.89
8/6/2010,58.06,33.58,35.153,57.41,274.18,98.068,372.248,399.93,427.98,471.4,120.55,123.31
8/7/2010,53.35,30.65,32.127,52.96,254.98,92.692,347.672,371.89,398.17,437.98,111.42,114
8/8/2010,48.23,27.45,28.793,48.38,238.97,86.636,325.606,348.98,374.16,410.38,102.55,104.75
8/9/2010,49.2,26.98,28.518,49.2,229.76,83.311,313.071,338.34,365.38,406.38,119.72,122.21
8/10/2010,45.77,25.65,26.996,45.69,221.17,80.5,301.67,325.21,350.48,387.81,109.1,111.63
8/11/2010,41.94,23.93,25.151,42.5,210.03,76.602,286.632,309.65,333.46,368.09,100.92,103.27
8/12/2010,38.32,21.47,22.525,38.99,194.68,70.95,265.63,288.27,310.69,342.92,93.1,95.23
8/13/2010,36.61,20.5,21.478,37.23,184.89,67.683,252.573,273.73,295.13,326.3,89.17,91.22
8/14/2010,35.06,19.46,20.669,35.83,173.79,63.891,237.681,259.03,280.34,310.23,85.99,87.47
8/15/2010,34.35,19.07,20.036,35.59,164.95,60.837,225.787,247.68,269.28,303.9,91.52,93.86
